Title,PID
"Daniell, John",reed:19399edc-89e7-4e21-9d67-d03c4ef762fd
"Phelips, Edward",reed:138c6fc5-82df-4467-b328-3869188e602e
"Hamilton, James",reed:a000fc5a-33b7-4c16-a287-2ea85002934b
"Ford, John",reed:87ebcb3b-4f5a-437d-a75a-c7c4aad92d50
"Campion, Thomas",reed:f8ad293c-2c4a-42b7-bdc8-d818a8e5ca89
"Hasilwode, John",reed:87047b54-499a-464b-acf1-92434b4f449e
"Proctor, Thomas",reed:b069f081-2787-4c64-80ea-6e497296488a
"Evers, Ralph",reed:2dd2a039-7155-4579-8a65-044c359b67ef
"Altam, Thomas",reed:d8ea2875-d958-455c-aa53-3f7587ff0815
"Castell, T",reed:9ab6ed9c-5d22-4d3b-baac-57ba387b1174
"Puckering, John",reed:bec0d7e7-1a78-46ab-b8fc-b126a2e55dfb
"Baldwin, William",reed:88f5b8d5-3c7f-4c36-8681-7fd3910a015c
"Killingworth, Nicholas",reed:55eb4aff-912d-46a0-beba-8cef14e8112d
"Scrope, Ralph",reed:ebdadd56-893f-4449-8a72-89eb6dcd7c72
"Lisle, John",reed:5eb617fd-8488-4870-b242-bbc33f349dff
"Jacob, Robert",reed:a77cf4f3-0168-42f8-8cae-5deb4d3dc67f
"Blount, Arthur",reed:1ae1cae7-a507-43eb-bcfe-5bf1529dd0b0
"White, L.",reed:9bd33c7c-be56-47f8-bb25-97914bfba4a9
"Cooke, John",reed:580a436e-4858-45dc-be32-b2ae1f353539
"Berkeley, William",reed:22d09b98-1dad-4c0e-8566-56de103d8c27
"Evelyn, John",reed:b7c574d0-8742-4173-9ed4-b634d16a1085
"Barker, Samuel",reed:3fc13aec-23e4-4cd9-8569-2a22b7bcaa83
"Williams, George",reed:3bf65547-33b6-4b6f-9e93-e50d92f88704
"Greg, W.W.",reed:b6490116-9845-4dac-8526-1eb37aec8f2a
"Watson, ...",reed:048fc431-54f4-4f7f-8193-8d2c09406dee
"Crawley, John",reed:76547248-df21-4933-952e-4b054ca64c7a
"Davies, ...",reed:168aa8c0-600d-4c3b-b245-b7f312d37beb
"Tanfielde, John",reed:77ad3356-a1da-4700-a947-9859f06fc797
"Heath, Robert",reed:8f289c0d-5f34-4778-9b02-1e88ef06628d
"Stafford, Edward",reed:c13ed939-e45f-43dd-b042-19c7303d190c
"Hetlen, Thomas",reed:27cd50a1-2d60-46ab-bb65-17f861b1e34d
"Sabol, Andrew J.",reed:fac2f4be-5491-437a-882c-d8c9003294cb
"Spencer, Edward",reed:a9955a3a-ffb1-48b6-a16b-529788a40e7b
"Butler, Roger",reed:578f51e2-0243-48d1-ad6f-d9bbbb33264b
"Wrench, Jonas",reed:ce2ae3ff-b60e-4263-adc4-b26a3dd0f8a8
"Rider, John",reed:9ba502f4-8ad2-45ee-9b3d-2366d23aebc1
"Frevell, …",reed:0028ad7e-7b27-451c-b743-ab121fdcb1a8
"Bysshe, Edward",reed:da0800cf-4ee4-43c2-b942-036be0270eb1
"Ives, Simon",reed:f2b6bda8-dee1-486d-9320-df4a4c1d0991
"Blagge, Barnabas",reed:1dec3b3c-c601-4f29-9627-bac7bb36e70a
"Elryngton, Thomas",reed:40ea3eac-6fdc-495b-b751-2e5ef76960ee
"Bentley,  John",reed:be92714c-cee7-4548-96ac-e3fb953aed18
"Hawte, William",reed:884c4fc7-7cb7-4a03-bce4-a774acb25e59
"Jones, William",reed:e202e37d-4ca8-45d7-baf4-8840a060fbb5
"Axton, Marie",reed:a1d114b2-a0ae-4ee8-bbc2-b07a4765051d
"Peny, Giles",reed:334df2cd-abba-44b2-a74f-78d06cf0d6a6
"Brooke, Christopher",reed:126e6ead-a5df-4008-a540-6d708a3aee12
"Wilde, George",reed:b76eb1eb-fa69-4d0d-bf70-d6facf41efc7
"Morrice, ...",reed:83e154ab-67cc-4ae2-8408-8f9841177d6f
"Puttenham, …",reed:93230cb1-2a22-4ba4-b627-f346c3177dc9
"Crimes, Thomas",reed:09dcb745-ca41-4bdb-8204-b74215e46945
"Fletcher, John",reed:2426a7b5-5360-4278-ad5c-5de8d83ad1bf
"Paulet, William",reed:bf612dc5-fc33-4c35-acc9-8d1cc562eba2
"Bemond, Richard",reed:3f2022e7-6e8b-4a69-8303-0e36ceda28e6
"Helliar, John",reed:d23cf271-5c2f-4633-a7bc-d2206b2b9274
"Skalby, …",reed:fcf7a950-7000-451c-8c52-b001de8711cd
"Digby, George",reed:344143a3-5974-421e-99f0-ce7faf645302
"McGee, C.E.",reed:11f1f351-f2fd-4288-b79b-ed18765ba1be
"Hopper, John",reed:c96ffa1b-26ac-4df0-bfa1-e7f0450b692e
"Heath, James",reed:542b95f5-9b81-416e-b5b6-baa1a7859b22
"Drury, Henry",reed:15082e3e-7eab-4702-8389-7c60d4166dd2
"Howard, Katherine",reed:05427f37-945f-4047-a6eb-b5c796c19de7
"Thursby, George",reed:43a8774b-fb30-4a4d-bcd5-323feed9647f
"Parker, Henry",reed:f2c341ee-a038-462a-81cf-4303c1909043
"Whytyng, …",reed:588e3b8a-3a97-4495-9686-7ba4611f78d6
"Finet, John",reed:0cf3f169-733d-46fd-8e27-8a056e7de600
"Gascoigne, George",reed:a05d039d-c15c-4148-b00e-8105f527f1a1
"Bryscowe, William",reed:54759305-5ee8-4d5e-88aa-7a13baa36228
"Cole, Robert",reed:1d3f004a-6c56-4baa-a97a-8a250af9f3c9
"Dutton, John",reed:a1d01178-816c-468f-b9ef-3c4aa39a0378
"Hamond, Thomas",reed:9976db2f-0e21-4128-9724-cbc68b2a34a7
"Wright, Eusebius (‘Ucoby’)",reed:e81b65ee-8685-4551-b56c-39a6cf1728fe
"Holles, Gervase",reed:9a8534b4-3819-47d1-8c8a-24a6b55e8be9
"Yelverton, Henry",reed:97134d0a-5a4a-4147-9ba0-ee2eed4b9bed
"Argent, William",reed:45d7d69f-0f33-46a6-8bac-739cb96b63d5
"Rosecarrock, John",reed:2f07833f-0954-4f60-8ba8-b46add784fc7
"Darlen, Richard",reed:3f09343d-054f-4468-88b3-2f61407f91cd
"Penn, Robert",reed:5a64b23b-ffa3-4d47-b78e-e72f4904c068
"Moyle, Thomas",reed:2348d590-b8c9-4f45-91fc-15d5bd34c429
"Darcy, Thomas",reed:f9485a71-cab6-4009-b223-5e1d3859adb2
"Villiers, George",reed:01a57306-d77b-4794-aef0-86503f25b8f9
"Croftes, Edmund",reed:f435a9b9-1ee5-4ec0-bb16-a0d5cf5a32ab
"Smyth, Francis",reed:4ffe962a-f70b-4587-83e6-3e8d0c010a18
"Ramsey, John",reed:1f4ae748-6925-48d8-986d-61db16592e3a
"Bayles, Thomas",reed:1ae612f7-9183-4ae8-bfdc-ad9b75fa86c2
"Paylor, Edward",reed:a7aa4632-8e3e-49f3-81a4-b2cddd2cd996
"Hyde, Pistor",reed:99a2bc25-ca3e-4eaa-a350-0b8c34722822
"Lumley, ...",reed:241a7656-09a3-41e8-bed1-4d9972ad3ab9
"Overbury, Giles",reed:b00780f7-6b6b-4223-b0b9-c4a755c07849
"Blount, Mountjoy",reed:1a18f84b-36ad-4c1a-8f35-bfa250248feb
"Hungerford, Giles",reed:92b2e6ed-c4f8-4c63-b0d3-99d967c8a7ce
"Fitz-Hugh, Thomas",reed:2ddb9843-c525-46b9-a227-86a6ebf5c47f
"Lambert, John",reed:267bd289-61f1-47e3-bb10-a710188e444d
"Palmes, Francis",reed:81b529bb-15d2-48ca-aacc-be1c57d3c9ac
"Creshield, Richard",reed:93502dde-a4d3-4573-b89e-d2d9addd6a54
"Reinoldes, Roland",reed:641ae5b5-a1d6-46f6-ab7d-37eb7e41eaf4
"Rushton, Thomas",reed:97d3e9a1-d488-4cb9-9bef-58a3501bd10c
"Pouton, Francis",reed:0975f862-aebe-488b-b946-52a21ce1740f
"de Vere, Edward",reed:776f072a-fa56-4dca-ab31-8cdf2ef82a2e
"Knight, Richard",reed:ca289a00-6985-4f50-815e-b25dc8e2577f
"Arnold, Nicholas",reed:a0757e4b-e130-4253-a5a6-8702162b2d5c
"Gerling, Nathaniel",reed:17c50bf7-fc15-4df8-83d7-04e463d8112f
"Saunderson, William",reed:7b2ba472-facb-4e26-be44-6bdf4189a03f
"Vane, Henry",reed:6881e8db-186d-41c8-9383-d9fb63a7e267
"Hughes, William",reed:71c5bcbe-7f8f-4fc6-a82f-07b5c526383f
"Izord, Francis",reed:b960c51e-3685-406c-8bc1-3764c49b671e
"Thwaits, Thomas",reed:f8bb8f4a-c0f3-4831-b493-a5075c098402
"Kyddermyster, Edmund",reed:fa642fec-3fa8-4b68-92aa-7e44cfb9e07e
"Dalson, Christopher",reed:ecf20ca9-7d07-401c-93d4-994cff4a844e
"Cecil, William",reed:a5482936-89bb-4f73-8daa-283a574a5458
"Wansted, Richard",reed:a997d1bd-c04e-48a9-ac11-1ebb019055ef
"Straunge, Anthony",reed:5a8d8896-ac3f-4ce5-bb9c-8383046d511a
"Leach, Edward",reed:e677eda6-1dd5-4ee0-859b-70211897edde
"Hodgkins, John",reed:970cf79b-dd1d-4e47-9d39-d78d68beba11
"Worsley, Ralph",reed:053f8edf-bffd-4921-a5ad-b0634730c561
"Hyham, …",reed:07806bed-c3ec-4af3-ba1e-888499bc10c6
"Gawdy, William",reed:d08b5e68-90d2-4051-8b5c-3beaed48e638
"North, Thomas",reed:99093440-82d2-4dc4-8bb0-9e62885319ea
"Wightwick, Samuel",reed:83f87b7c-0b52-44bb-a809-f1a403c58404
"Wentworth, Samuel",reed:2e2fdd0d-670e-4b6c-ad1e-f6ec5430464b
"Tyndale, Anthony",reed:51e3aaf9-36ab-4c2e-8de0-cbe57e6ad9d9
"Elliott, John R., Jr.",reed:efb5911d-d8be-4ff4-a44a-41387ecb9c49
"Conyers, John",reed:7bd15dbe-290b-4d3f-91d6-570aa52aba26
"Blount, Richard",reed:ac1da8aa-40ee-45f8-a237-ded936106488
"Woodhouse, Henry",reed:2c26736d-0f2d-483c-9272-c1b8426eb150
"Vernon, George",reed:9a4cdf46-0a78-493e-b78c-a99aa6e1a6d2
"Lodge, Thomas",reed:db7cb45c-27e0-49c8-976a-c26c03ad7d57
"Cason, Edward",reed:bb6def23-5873-48aa-b927-7be34c349e5a
"Alenson, Gilbert",reed:90f62298-7f99-4fd2-8d09-ea321ea8488f
"Heydon, Henry",reed:c7dd79e3-a6a1-4626-be98-ec351ac1baa3
"Cecil, Edward",reed:14c3167c-ad8c-4f86-af1e-7cc69d977ff4
"Hamelen, Robert",reed:2029d735-ef1a-49cb-ab14-54fb44a5ade8
"Gibbs, Richard",reed:c1578624-0bd5-4457-9300-59cd87feed78
"Butler, John",reed:48a6547e-898e-4c74-ace8-5bdd957978da
"Stanley, Sir William",reed:ec44e107-f3bd-4a8e-bbaa-21c8c95e6f82
"Angeir, Richard",reed:b191d938-64f2-4d6c-b6f8-5af445d6c9e1
"Dyer, James",reed:a8e0aac8-bacf-4a41-bc19-39b2d3cc0b4e
"Gresham, William",reed:f3a16e48-f780-47fc-82d8-98437df09739
"Woode, Thomas",reed:ad6fb38d-8f39-4594-a4e2-2d190de18408
"Welles, John",reed:12cfa430-2b91-4a2b-b8a2-f1d998b5b960
"Mann, William",reed:163a192c-2798-408e-ba01-780f82925789
"Parker, Philip",reed:2fbe5b1d-097a-459e-a23a-2753326f8787
"Cort, John",reed:79e87fcd-89e0-4409-9dbf-8e793b7311c5
"Burkhart, Robert E.",reed:725c1522-3a0c-41e6-9ddd-64291b77a99f
"Streete, Humphrey",reed:46d0aec9-d2b1-4650-8d3d-61f4828a7bbd
"Spencer, Thomas",reed:c5a655b0-ec93-46e7-ad35-450cfba5e1c7
"Pye, ...",reed:9cd2b09d-ed07-43a3-87f6-6d03c7a2b89a
"Johnson, Richard",reed:4f34fae0-bb7d-4351-bef8-71ba4d1cdbac
"Bryan, Joseph",reed:421e99cf-ae96-47c0-b478-1ebe993ec763
"Vavaser, John",reed:b8147e45-4ed0-4fe2-9f9c-767b56802f01
"Rigby, Hugh",reed:1bb0ba9a-2d86-4b59-b3c7-674ee66653a3
"Gell, Thomas",reed:bb27f07f-7e1a-435c-9b2f-7097e55aa639
"Henrietta Maria",reed:b1000728-b09e-4fd1-8927-ae849c5c9e6c
"Foulgham, Richard",reed:bf0a01b5-c49e-419e-aaf9-30e79bd449f6
"Wilson, Henry",reed:96833ecd-9b8c-4f13-854a-68beedf81dfb
"Escourt, Edmund",reed:49f04a50-9c2e-44ce-9057-722a401ddb63
"Turner, Anthony",reed:8b38a509-e85b-4f57-9776-dddcf6b79c3e
"Stephens, Edward",reed:ddcf3a2f-1d5a-46bb-8653-e90a95c315a5
"Chapman, George",reed:71d81ba5-d255-4fbb-9961-2d9d92a7780e
"Shepherd, Thomas",reed:7a23a8d0-227f-4e10-acfb-68783a2088c8
"Bulkeley, …",reed:a9c7761d-9ca3-4412-a5e9-ce768b62349a
"Toppham, Henry",reed:ea54bcf7-2eef-4266-84ad-0b33d2b22a5a
"Deere, William",reed:0ea3caf5-7dfb-4b42-942a-903e77dc5e07
"Dauncye, John",reed:c0f066a5-d13a-40fa-b09a-a172c9d367a7
"Osborn, John",reed:77367b50-3dca-46e1-9068-f1e3b8df378a
"Pemberton, …",reed:9a506a83-cb34-47dc-80d4-53409e0a243e
"des Bisseaux, ...",reed:ae961914-f381-48e2-8b19-70e703340806
"Sakersone, ...",reed:06d699cc-19a5-47cf-98a1-4e434f5eb226
"Warren, Richard",reed:b82ad9a5-6444-4220-a79b-59532b2416f0
"Bowes, Percival",reed:561fbe3b-745e-4f0b-9d4f-f331c45d8161
"Belchier, Daubridgcourt",reed:96e84f5f-7638-4110-a4c3-fc407a0a186e
"Sandfort, Thomas",reed:6aeba156-e183-49dd-af26-9695081c91f4
"Forer, Lancelot",reed:371702d8-db89-4d64-ac67-47dd868b7c83
"Clerke, Edward",reed:b595ba24-5ccf-418a-afb0-32ba979922db
"Lefkowitz, Murray",reed:e66de73b-d34f-4ffa-9efd-e79448cf3474
"Leett, John",reed:1df99b6c-5cb3-4046-add4-30bf52d255f3
"Beeland, Ambrose",reed:303747ea-1cc0-4c5a-88c1-c9a0ef1c99b5
"Foster, Reginald",reed:4afaf3ca-051f-449d-9d4c-4967bf9db413
"Bulstrode, Edward",reed:ac7bb27d-ab63-4d95-b3f7-8d2a83ad105f
"Spatchurst, Simon",reed:e4c5e42c-a6c0-48d0-9e15-3ef7faf5a277
"Claxton, Hammond",reed:f2f42a04-61a5-4f66-b2e3-5613605d794b
"Willenhale, Robert",reed:a3bcb601-749b-4066-acd8-2689f438ab2b
"Charles I Lewis",reed:a652f412-3c95-49c2-bf17-e4353bcc50d8
"Smyth, Edward",reed:f7459d19-f421-4b6b-afa5-4f9805aad7e3
"Skippe, Richard",reed:55cf2a38-cb0d-4cbe-914b-923381c416e2
"Lynne, William",reed:8f2c9f3f-c164-4e41-bd57-c10853290e96
"Cole, Thomas",reed:7efec152-f699-4aae-8120-6b75c3f9b382
"Montagu, Edward",reed:a35c160d-525f-4ea5-a2b2-77d9321ebae8
"Rudyerd, Benjamin",reed:a529505d-6af9-47cd-a448-0cfc068d2488
"Fish, Simon",reed:6efa403c-4ac3-45ad-99a9-b0bb5ada953d
"Corney, Huntingdon Hastings",reed:e3465373-48c9-476e-b972-e60299cedce2
"Forster, William",reed:f8ad4be2-dde3-4228-a739-4b78aea1964b
"Grimstone, Richard",reed:5af74600-8e48-4cfe-83bc-b4e04a63d173
"Fletcher, Thomas",reed:abe9729c-456b-4e8b-a292-8a55da0641fb
"Damporte, John",reed:b08f743f-0dc7-4e38-9009-d6535bb1bc26
"Eggecombe, John",reed:a2e422de-5ff4-43ec-ab57-20055bf14102
"Ingram, Arthur",reed:5d0ea8fe-1d02-490c-b0af-9f115cad7b62
"Williamson, Richard",reed:fd20a3ad-c62e-4ee0-af80-05cc214538e1
"Polly, William",reed:8b626ada-5455-41bf-a7e9-ce89663f6d66
"Brotanek, Rudolph",reed:bf153f6b-7a4c-4c6a-ab9f-34159936e301
"Hynd, Edward",reed:edbd5081-f1ec-4e86-8b11-d8494176a92c
"Norton, ...",reed:81d701e4-1eef-448c-93a8-25f5c999f59e
"Walpoole, John",reed:fd72733c-0b97-4113-b75b-61cf4492e3f5
"Pollard, John",reed:f41061f5-d49e-4ecc-83af-9d39378b44a7
"Fyncham, …",reed:b44665da-f84a-4a67-aebc-9b211b31d978
"Pagitt, Justinian",reed:08d1b071-4f28-4d8a-ad38-c4fea15c42b2
"Collier, John Payne",reed:c56bb7fa-b90f-4fc8-9e48-08ad7e8e4211
"Moore, Francis",reed:cc8bb5c3-ec7e-4d8e-a789-7bd108303897
"Ogle, Cuthbert",reed:cd2ca51a-7095-45fb-8e66-6554c89a560f
"Parsons, Edward",reed:9bdc0d61-8b83-4a6c-8a9d-1925e501c6bc
"Dering, Anthony",reed:cc266c98-48f8-4a33-bc4d-961476623b7a
"Rich, Richard",reed:e64e5424-57ef-4bb0-b0f7-a12363b80e53
"Lane, Richard",reed:40ea792d-eadb-4c04-bcf9-bbf4c21ed272
"Hopkins, ...",reed:2fc89f52-8ffb-4969-a483-1620f15b18f1
"Wriothesley, Henry",reed:87433b1b-38d9-4f05-884b-b217151c1985
"Uvedale, William",reed:e1ecde21-3612-42ac-b595-311676c7d72d
"Carleton, Dudley",reed:ea5d1e93-c02c-4916-b479-c54e2c59c780
"Carey, Henry",reed:4843b010-f453-4005-84ce-0adfe716d6fd
"Probert, George",reed:0a98d0ca-44c8-406a-b2b7-875a7a7a1920
"Perryn, William",reed:86f9c25c-ddea-4780-a308-20faffba4c09
"Limon, Jerzy",reed:5e7d4292-c269-4924-add0-0cd515b57cbb
"Fisher, Nicholas",reed:acb84879-caaf-49b8-8029-692f66a9570f
"Fitz, Roger",reed:9cb03844-8a45-4041-905a-00df4a732a3a
"Buttes, William",reed:8fd7a7e4-ab5a-41ed-bf87-66b9e418b49d
"Ferrers, George",reed:b74d9f7d-412e-421f-b384-2bac402b3d56
"Palmes, Stafford",reed:ac9a6698-8d9f-416a-b8c3-10d4fbb47ee1
"Hopwood, Charles Henry",reed:2a2605ce-4ab9-4b42-8119-ca9105b1374d
"Fisher, George",reed:60dda2c7-0342-49cc-8d9c-0637fddbac0b
"Prouse, …",reed:67c467d0-14d6-4588-8e1f-be43d91dc122
"Walpoole, Bacon",reed:1380f9a2-d8cb-4c1c-a2ef-801f19508c80
"Heilen, John",reed:cd109f9d-3207-4a49-9a5f-00e87e672036
"Jones, Joan",reed:616122dc-4c54-40d4-a3d1-88378cdb60a1
"Finch, Heneage",reed:edf31b41-5da6-42f5-bdad-3fc164bfe58a
"Rokewood, Nicholas",reed:9b15730a-e570-4b32-9e20-b4c3cd2690ab
"Hughes, Thomas",reed:f41bd5c1-cdc5-4c63-9907-d34f5fc792f4
"Manser, Henry",reed:00035992-f0d7-4b14-bc0a-ae8d11c9e19e
"Knaplock, William",reed:84910f72-c871-47a5-ab5e-d7c9be3319f9
"Banckes, John",reed:69bce85a-0e19-4107-ad17-c4a6e61ae7b3
"Hansbie, Ralph",reed:048b89b5-c81b-4ee0-839d-9a8ac9c875b4
"Feldyng, …",reed:1e5c9f66-2133-46fe-9f12-a350ee414caf
"Dewell, Henry",reed:a0624875-b29a-463e-a113-4805956a92c9
"Blacker, William",reed:0c6f3b93-0e3b-41c6-8d38-46fa96c0d207
"Champnes, Justinian",reed:0e62d374-0768-4b2f-a195-e6dde3a62029
"Chave, Edward",reed:4b013bfc-febd-49e3-9f1d-38cc9a8b45fe
"Adson, Thomas",reed:c7cd3443-f81f-4b9a-a628-9654be0a8f6d
"Gerrard, ...",reed:d5a99977-e784-41a1-80bc-e1bebc8566e8
"Fettiplace, Basil",reed:ac4cdbd6-b136-46e5-9ba2-3bbfadc1c655
"More, Thomas",reed:bef507fc-9d22-4fdc-ac11-6bff855440b3
"Digby, Everard",reed:7577a13a-e562-4b04-a846-6033d5b747cf
"Tevery, Jarvis",reed:1cce0a4a-8cd6-41a8-a069-8781e29ac56a
"Lambarde, William",reed:57e47f14-72c6-4bf1-b51b-df17ac458bea
"Katherine of Aragon",reed:cdbab0a6-51d6-478b-a845-28e8184f777a
"Overbury, Walter",reed:d30a388f-abd6-4d9d-8324-3b07974dad76
"Piggott, Ralph",reed:7e3f7cfd-ee0a-4eed-9061-c418de686f0e
"East, Francis",reed:3a79f374-a903-49e6-8c3a-be470489dd33
"Quarles, Francis",reed:7ddb0dce-5431-438f-825d-50c448860d76
"Williams, Richard",reed:4a58fb8d-8926-457d-bdba-5030ceb2e330
"Tylney, Robert",reed:4eab2af0-4223-4afa-95c6-9a70695d30e2
"Mason, John",reed:b25c4928-fe19-4bf6-90f2-f9f782bb1d06
"Grave, Anthony",reed:babccd6d-391c-4099-b0d9-29eb7dde2541
"Elken, John",reed:3f37cf7b-96db-41d8-b2a2-b0ed96ef9ea6
"White, B.",reed:63ff532e-d52a-4633-9fce-65e0585b41e5
"Morse, Thomas",reed:52e7e692-d5dc-4ad0-a87d-14768e809a31
"Grey, …",reed:e6f47669-2722-4676-bac8-a6cac9efec2c
"Molyneux, Darkenall",reed:b3f30794-0d52-42c6-ae57-ab884a1c255c
"Wyndham, Humphrey",reed:f4316cc3-0ac5-427f-ab57-614b77ac50cc
"Thomas, William",reed:f9cfe3c9-a21d-490c-aaed-9b1a47c906ee
"Digges, Leonard",reed:b3b609bc-990e-4435-8764-3fa4132031c3
"Baldry, George",reed:d232145b-aa2f-45fa-8ad8-d69351e9cc3b
"Thwaites, Mark",reed:292f3a6c-5f03-43a4-bad5-91048d6434b9
"Gulston, Joseph",reed:1e65b6f5-517a-4534-b683-5dcf04942ed3
"Newdigate, Charles",reed:0371fd1f-a612-456a-85a3-a93972702f6f
"Apprise, …",reed:128ab0e9-df06-4a61-bf21-d52940222ebc
"Browne, Humphrey",reed:708687e2-53e3-4f09-a2eb-83108f766938
"Whiteway, William",reed:8cd2e54f-8dbf-4ec0-b4f9-08fe821060ec
"Cooke, Edward",reed:5483aa96-8fc4-451b-b4cf-0b480f8ec33e
"Fletcher, Anthony",reed:d7b5a1dd-437c-4987-b996-b1213cda1dac
"Newdigate, John",reed:ddcfd06a-a6a4-4039-b249-ba6ce53a965b
"Goodman, Gabriel",reed:35119421-0a64-4ee6-a2e6-f6b2e07e4fb8
"James I",reed:949cf318-a2d8-4449-8df0-191275cbb541
"Hipwell, Stephen",reed:7d6db1a3-c9c4-4262-aba1-032b51329d49
"Woode, John",reed:d8bc07e8-c237-4761-9f42-325e81266cd9
"Somerset, Edward",reed:9ec2d047-de1b-4522-bfce-cacb7afba924
"Reyner, William",reed:505e8b31-726a-41be-b114-1ed41e57e6da
"Burbage, Richard",reed:1abedef7-fddf-46af-9ac1-7c4b2a4e00f0
"Blewcok, Christopher",reed:1f7d524a-1d25-4aef-9d69-28cfe95fdfd6
"Mackworth, Humphrey",reed:a383281b-41cb-4eaa-9aa4-1b52ac559fed
"Pepys, John",reed:ec92fca3-0e0c-4188-9e7f-da0de21ba8ea
"Eggecombe, Richard",reed:0e7958f9-cba9-4adb-bd92-d241a4d0daf7
"Bastard, William",reed:aa74edb5-4b8b-4ab4-b8ae-c7d31712de67
"Copley, William",reed:54b4652e-0b14-4684-95a5-caef5f3011e1
"Laud, William",reed:c4029ba0-843b-488e-aaa3-716173b5ca35
"Bacon, Anne",reed:b69ecc42-a785-4b6c-b81d-9ed3778c6e46
"Brooke, Thomas",reed:d1f77be0-443a-43bc-93aa-a7e5a0f6ad95
"Manningham, John",reed:1dd0671e-9c15-44bf-ac9b-39ad9348fa88
"Brokellysby , Robert",reed:ee1a224f-5dfb-4777-914b-646bec92cbd5
"Prest, Wilfrid",reed:8cfe1c6e-1a30-47e1-9d30-5b2adad966d0
"Symons, Thomas",reed:08c74d16-7f94-4e3d-9641-bfe87bad5672
"Rodes, Godfrey",reed:07203663-94e3-49e8-a7c1-cf7148feb807
"May, Richard",reed:241a657e-270d-4b1d-8cbd-73f0a45894d0
"Spelman, John",reed:eea93c4b-b806-4e80-a821-1549d65e4c79
"Carmynowe , …",reed:97d42acc-a9d3-4f0e-b352-532922dd8d4d
"Morris, John",reed:469fa41b-e761-4b1c-8871-72a5294d449b
"Goldyng, Richard",reed:32dd6d66-a9dd-4d92-8040-d00bcf12fade
"Tufton, Richard",reed:dac680fb-8046-4545-a40c-77bba50fa28c
"Spillman, Clement",reed:5b7506fd-bef5-474f-88c4-aabdfaf4b4e8
"Ratcliffe, ...",reed:61bde3ca-40b2-44e7-b765-7a0c3ef3b707
"Lennard, Thomas",reed:7e13c202-5a06-4755-987e-86671d8d0991
"Merys, Robert",reed:14d0ef71-a849-4501-8a00-107959fc7429
"Partriche, Robert",reed:20ef996e-d5ce-4ba4-8bd4-659d0572a1cc
"Swetenam, Lawrence",reed:beed18ff-2858-4fe0-86bb-4fc66df8894c
"Jones, Robert",reed:50d0c82e-eec9-4384-af24-0ecf0b3d07fd
"Cecil, Thomas",reed:a7d9dae9-421d-45a6-bca2-08d48214eb95
"Brooke, Edmond",reed:b543a4ed-6352-432c-a643-54d0942190c9
"Keete, Leonard",reed:d56e684d-3724-4362-8ca3-c18ffb2f7d02
"Negro, Lucy",reed:c2674cd5-4448-40bc-9ce4-75adb9058d68
"Carr, Cecil",reed:5a997e05-a242-47fd-86ac-225fa53456b3
"Dynzell, John",reed:7c5a0a0b-d8bc-49dc-8927-ea5974400534
"Covert, Thomas",reed:47c897c2-3b10-44eb-8e8a-b87aaa179d6f
"Page, Edmund",reed:eb31e79d-9aef-4348-b146-7571d6bdc2df
"Courtenay, Edward",reed:0e421e85-d350-475a-b683-d8052db5939c
"Jones, Inigo",reed:b57c2478-ec4e-405e-84a4-5a409013a7e5
"Ayliffe, William",reed:1eb35eb5-96e4-4137-ad06-53dc1a690db4
"Graunte, Ralph",reed:3adc67fe-7c55-4b79-afba-895def4a78bb
"Hall, Thomas",reed:369eb54f-315d-497f-a7e4-058ab5a4033e
"Anderton, William",reed:77881412-4150-4903-bc6f-bac99baaf873
"Lentall, ...",reed:7f61cbbd-eefb-4005-b7c1-58e54f21520b
"Sackville, Thomas",reed:0f0afa57-0793-47a1-9347-9ad8e6fced71
"Pounde, Thomas",reed:2d1e9d6d-3c32-4906-ad7a-ccc9beed04e6
"Fraunce, Abraham",reed:df586519-9304-4030-baf1-1aa96c8f26ba
"Collins, Geoffrey",reed:d47740cb-d84b-435d-8d63-019f12b5ec5e
"Boleyn, Anne",reed:6557379a-710a-4a7a-a969-8e7190ca5973
"Rhees, Philip",reed:8170bbb8-f5d1-4051-ae38-4605ccd92c2d
"Earl, George",reed:dce9b7b8-926e-46ae-b7be-353ff241a1ec
"Hyde, Leonard",reed:169a7d52-daaf-43f7-93e9-a8e15b5c14c8
"Dowland, Robert",reed:670c62bc-071a-465b-82bf-0ddb81967194
"Spencer, John",reed:f0fb1d51-74c9-42c6-a852-a4d85bacc75d
"Herbert, William",reed:774d3e70-70df-41f9-ac23-7d95c4a87b56
"Houghton, Robert",reed:fe4a3a6b-3449-4506-9fbb-2996bdca4206
"Goldsmith, Henry",reed:67db8ac0-9013-47fb-91d9-7ad5ea79b4bd
"Hutchinson, Michael",reed:2aa69432-b9f7-40c0-a302-2ec3c65e1790
"Lucas, Thomas",reed:bbeabdbc-f79d-468b-90e3-04534cb8c090
"Mildmay, Humphrey",reed:9eb2943c-f72d-4e71-a806-d5876a4f457f
"Ward, Richard",reed:67f8aad7-2765-4152-8ce2-7c2335a61c74
"Etton, …",reed:a35d4dd8-b903-42ac-9090-6f88dfb79d67
"Mildmay, Thomas",reed:c561dd7a-80e9-4d9b-9fdc-dbd40c48d5cc
"May, Thomas",reed:c69d2350-d4c1-4faf-89f5-40696e44f2e0
